date,campaign_id,campaign_name,platform,target_age,target_gender,daily_budget,spend,impressions,clicks,ctr,conversions,cvr,revenue,roas,creative_type,ad_position
2025-04-25,campaign_5,캠페인_5,Naver,18-24,여성,76131.8572199066,69151.75471554948,1059511,13904,0.013123776208239464,357,0.025690239797899632,17725047.111071747,256.32100275665294,이미지,디스플레이
2025-04-26,campaign_5,캠페인_5,Naver,18-24,여성,13811.82473088704,12291.773725197556,187525,2866,0.015287745877011254,217,0.07588370341314127,2871705.0640075165,233.62820762968136,이미지,피드
2025-04-27,campaign_5,캠페인_5,Naver,18-24,여성,96659.34387555925,91513.94396143882,1341194,18925,0.01411071278500503,510,0.026984068464825844,14733979.724262454,161.00256514428995,비디오,피드
2025-04-28,campaign_5,캠페인_5,Naver,18-24,여성,90003.62844457064,75195.77554587406,933289,26433,0.02832252575878805,342,0.012954254892401413,4826904.38963331,64.19116439178954,캐러셀,검색
2025-04-29,campaign_5,캠페인_5,Naver,18-24,여성,16663.775650099025,14101.800320972796,253196,7253,0.028645951360053483,426,0.058748864289848324,8200561.388827753,581.525847918264,이미지,검색
2025-04-30,campaign_5,캠페인_5,Naver,18-24,여성,77456.62953718027,62889.12721520878,1049809,29874,0.028457172978421773,301,0.010091168392510603,3080249.7046195325,48.97904997280072,캐러셀,디스플레이
2025-05-01,campaign_5,캠페인_5,Naver,18-24,여성,16347.76828694076,16029.437518863182,171758,5085,0.029609123104578153,327,0.0644874256471951,6459114.252742437,402.9532692673374,캐러셀,디스플레이
2025-05-02,campaign_5,캠페인_5,Naver,18-24,여성,77568.9978564457,66508.90167869252,800045,22303,0.027877775578352172,1297,0.05819834339728884,50471386.61897007,758.8666380749993,캐러셀,피드
2025-05-03,campaign_5,캠페인_5,Naver,18-24,여성,79806.61562178854,59917.84058493649,1073817,19137,0.017822033750100753,1790,0.09355093607909944,40886645.407096915,682.3784870741141,캐러셀,스토리
2025-05-04,campaign_5,캠페인_5,Naver,18-24,여성,30921.29428899474,22536.894919943305,244860,6850,0.027977771926429165,278,0.040637888130578996,6682204.256836477,296.5006617181888,비디오,검색
2025-04-05,campaign_6,캠페인_6,Meta,55+,여성,55372.576839104244,40023.398666839974,651832,19204,0.029462151300634013,1566,0.08159238032639539,13265696.6284503,331.4485293684252,캐러셀,스토리
2025-04-06,campaign_6,캠페인_6,Meta,55+,여성,17511.894909566356,13901.774904034562,221585,3346,0.015104423468116288,104,0.031375529263169846,1846003.7512004166,132.78906930543602,이미지,스토리
2025-04-07,campaign_6,캠페인_6,Meta,55+,여성,48490.37994489462,43323.28790487189,635036,16014,0.02521778317074712,1073,0.06705928968701624,14521819.030197062,335.19660516264787,비디오,디스플레이
2025-04-08,campaign_6,캠페인_6,Meta,55+,여성,21741.30456582275,19487.470081828575,348559,9865,0.02830447756219381,132,0.013470327307753972,6180158.116485595,317.13496367331896,텍스트,스토리
2025-04-09,campaign_6,캠페인_6,Meta,55+,여성,19868.769538967746,18544.406182685074,290128,8436,0.02907789820183671,687,0.0814756539651202,32068544.164430283,1729.2839602689844,텍스트,디스플레이
2025-04-10,campaign_6,캠페인_6,Meta,55+,여성,39382.35529267037,34119.93528970501,607303,7960,0.013108727400163785,545,0.06849700891780679,16111027.644844348,472.1881066903875,텍스트,스토리
2025-04-11,campaign_6,캠페인_6,Meta,55+,여성,74405.8650774566,72166.63535140488,1416327,37232,0.02628825096678781,1036,0.027835132758615634,39638869.003280625,549.2686309991445,캐러셀,검색
2025-04-12,campaign_6,캠페인_6,Meta,55+,여성,38198.50427986999,33473.49455402314,434633,12433,0.028607416575190673,821,0.06604746701337191,35282649.42590383,1054.0473857296518,텍스트,스토리
2025-04-13,campaign_6,캠페인_6,Meta,55+,여성,48795.94275197131,42406.54550021368,655389,5193,0.007924600138020089,433,0.08343409619476737,2810661.20806313,66.27894762257792,이미지,디스플레이
2025-04-14,campaign_6,캠페인_6,Meta,55+,여성,86766.35064940748,81465.23328933236,954077,19486,0.020424592498540704,1381,0.07087360633446096,37152899.417000316,456.05834436204066,캐러셀,스토리
2025-04-15,campaign_6,캠페인_6,Meta,55+,여성,77740.86834824973,68193.73639670944,1332550,10662,0.008001863263107251,719,0.06745347974291674,24336276.239050545,356.8696705145613,캐러셀,디스플레이
2025-04-16,campaign_6,캠페인_6,Meta,55+,여성,83806.23539729,77891.19406273926,1305677,17287,0.01323987817270731,732,0.0423498367373967,28636325.41764627,367.64522308619996,텍스트,피드
2025-04-17,campaign_6,캠페인_6,Meta,55+,여성,57443.00891917625,43875.34419680424,661421,18589,0.0281060331854703,320,0.017236822370993186,3239828.437788896,73.84166431279817,비디오,검색
2025-04-18,campaign_6,캠페인_6,Meta,55+,여성,46048.537992122736,45980.43855297048,683948,6079,0.008888243276798623,109,0.01793363632250937,4161695.086694251,90.51012164444421,이미지,피드
2025-04-19,campaign_6,캠페인_6,Meta,55+,여성,12589.236098784648,11725.216911287725,181265,1070,0.005904435421434501,80,0.07486926355169407,2293146.8069501957,195.57393473400145,텍스트,스토리
2025-04-20,campaign_6,캠페인_6,Meta,55+,여성,77258.32961192871,66631.28092716572,1284574,28101,0.021876300076729797,480,0.01709673296189772,16423519.27157772,246.48361915074358,이미지,스토리
2025-04-21,campaign_6,캠페인_6,Meta,55+,여성,78863.61423534004,75815.82313343936,845876,14158,0.016738600950568696,773,0.05462446578224974,5167522.538394393,68.158892495295,텍스트,스토리
2025-04-22,campaign_6,캠페인_6,Meta,55+,여성,84733.47468151839,70953.47422362873,1394422,7967,0.005714052467120377,655,0.08229134383615487,24678418.771340348,347.81128114403185,이미지,피드
2025-04-23,campaign_6,캠페인_6,Meta,55+,여성,89962.3859423847,71643.485508919,1076759,13727,0.012748999880621146,821,0.05984268544355644,15823358.503323777,220.86248862576494,이미지,검색
2025-04-24,campaign_6,캠페인_6,Meta,55+,여성,74394.24642168137,59274.991006211734,771711,9272,0.012014930401848051,463,0.05000050784274713,16207661.150981542,273.43169312810284,비디오,스토리
2025-04-25,campaign_6,캠페인_6,Meta,55+,여성,28585.416475515936,23197.420698669113,332672,6158,0.01851324882708529,558,0.09076824472407347,4710188.065216,203.04792185306334,텍스트,피드
2025-04-26,campaign_6,캠페인_6,Meta,55+,여성,69034.73842483344,49202.99773380699,825140,6399,0.007756121708828299,314,0.04917865536244054,9373616.392697195,190.50905075762606,비디오,피드
2025-04-27,campaign_6,캠페인_6,Meta,55+,여성,96918.07671638537,68137.51200138286,835246,4336,0.005191516149811608,385,0.08890039436490228,19131336.055078756,280.77538338485977,이미지,디스플레이
2025-04-28,campaign_6,캠페인_6,Meta,55+,여성,90535.54913084552,88595.0979694692,1272711,16865,0.01325190010505473,1456,0.08633954342645721,10387519.213246047,117.24711018239061,비디오,스토리
2025-04-29,campaign_6,캠페인_6,Meta,55+,여성,17850.22758515227,14415.776020979169,170121,1523,0.00895748208354177,29,0.01913509723048141,674428.0380810028,46.784025854696466,비디오,검색
2025-04-30,campaign_6,캠페인_6,Meta,55+,여성,63286.17598300356,45686.811271634244,845369,16670,0.019719477121876564,586,0.03517221531890502,10531730.621986816,230.52015075794301,캐러셀,스토리
2025-05-01,campaign_6,캠페인_6,Meta,55+,여성,58571.483820050504,58362.6484586781,673321,13389,0.019885902364786427,708,0.05295103378726906,25611405.333466772,438.83212996408395,텍스트,검색
2025-05-02,campaign_6,캠페인_6,Meta,55+,여성,74540.26216312313,54481.29292933878,626873,3483,0.005556844378838348,154,0.044377918345874304,3122994.9345695404,57.32233518429907,캐러셀,스토리
2025-05-03,campaign_6,캠페인_6,Meta,55+,여성,20288.5797684649,17769.34857580846,187810,1792,0.00954419060719711,135,0.07544436096711114,2501041.235887098,140.75030523584104,텍스트,스토리
2025-05-04,campaign_6,캠페인_6,Meta,55+,여성,98159.76365727198,82336.35237986874,1626526,29039,0.017853918367486798,936,0.03225832848400401,46091382.94902819,559.7938409559365,비디오,디스플레이
2025-04-05,campaign_7,캠페인_7,Meta,25-34,남성,52348.70936152922,50073.498671456975,756640,21254,0.028090348991441184,827,0.038949647780914046,23226771.273905363,463.8535730507113,이미지,검색
2025-04-06,campaign_7,캠페인_7,Meta,25-34,남성,68234.53761347037,63084.54355822724,998128,16234,0.01626529586836572,163,0.010068809734751567,5615030.397550864,89.00802131298886,캐러셀,검색
2025-04-07,campaign_7,캠페인_7,Meta,25-34,남성,68865.14142751349,49303.29504976118,752128,15753,0.02094463275658449,1160,0.07369528329328198,37112355.332504235,752.7358018373258,캐러셀,스토리
2025-04-08,campaign_7,캠페인_7,Meta,25-34,남성,65901.64374885356,56025.08563658097,980733,14155,0.014433823342581545,178,0.012596428651217483,7839497.294560691,139.92834112585413,이미지,디스플레이
2025-04-09,campaign_7,캠페인_7,Meta,25-34,남성,89131.3242188238,69654.47116109663,1365342,17291,0.012664699363573229,976,0.056480395528451764,5478662.974686135,78.6548642658574,이미지,스토리
2025-04-10,campaign_7,캠페인_7,Meta,25-34,남성,35740.40317298409,34080.794958888284,460349,13496,0.029318492693625204,1201,0.08903650057116798,13379607.414121557,392.58495672596246,캐러셀,디스플레이
2025-04-11,campaign_7,캠페인_7,Meta,25-34,남성,39617.020679072426,38486.935991476006,459429,9650,0.021006129243262322,431,0.04468379434864442,8414172.605722463,218.62412241873486,텍스트,디스플레이
2025-04-12,campaign_7,캠페인_7,Meta,25-34,남성,88437.7383668718,66787.23217229545,1185738,21001,0.017712039851057244,1845,0.08788013899954661,71688462.8514265,1073.3857433481749,비디오,스토리
2025-04-13,campaign_7,캠페인_7,Meta,25-34,남성,29805.385269028542,28531.07967845769,388753,3239,0.008332888427131419,193,0.0596673745862179,4708659.009663284,165.03613122003733,텍스트,스토리
2025-04-14,campaign_7,캠페인_7,Meta,25-34,남성,63185.94674060071,60998.99896114123,856249,23549,0.027502756074060723,667,0.028334309762919403,6295093.520042242,103.19994798689179,비디오,스토리
2025-04-15,campaign_7,캠페인_7,Meta,25-34,남성,61634.92139724166,58091.53886366654,983091,15760,0.016031188511926395,657,0.04174528831302585,10011848.113699736,172.34606466866495,비디오,스토리
2025-04-16,campaign_7,캠페인_7,Meta,25-34,남성,38173.72246549229,33553.85384735429,473501,11599,0.024498048822355196,324,0.027944727889054062,12299239.142967125,366.5522058634382,텍스트,검색
2025-04-17,campaign_7,캠페인_7,Meta,25-34,남성,83155.44870571277,59435.43321660705,1022035,18882,0.018475640202786425,1494,0.07913244065408746,9057511.194681019,152.39244848559846,비디오,검색
2025-04-18,campaign_7,캠페인_7,Meta,25-34,남성,96952.700418419,79220.16158901101,796864,16706,0.02096548363348254,1592,0.0953471081284077,59516411.40669972,751.2785913700473,캐러셀,검색
2025-04-19,campaign_7,캠페인_7,Meta,25-34,남성,54070.64907865122,52416.101697010214,880713,14864,0.016877959670434466,1246,0.08383038293119971,55601398.94444293,1060.7694419139607,캐러셀,피드
2025-04-20,campaign_7,캠페인_7,Meta,25-34,남성,58324.44899193587,46157.06646256077,573534,10584,0.01845441238385219,1002,0.09474192284945689,21025562.84247842,455.5220782831339,비디오,스토리
2025-04-21,campaign_7,캠페인_7,Meta,25-34,남성,63938.62690860814,57119.08444978095,1002959,25773,0.025697861348329406,837,0.03250384342849716,28140212.663333863,492.65867852056897,텍스트,검색
2025-04-22,campaign_7,캠페인_7,Meta,25-34,남성,66953.75375910284,63908.342022456716,737562,17443,0.023650015089689988,463,0.02658252813940952,2810350.6300260345,43.97470723052879,텍스트,피드
2025-04-23,campaign_7,캠페인_7,Meta,25-34,남성,42436.82333133986,34367.21655778979,605236,6847,0.01131294660994697,469,0.06861036612716173,6212299.226754126,180.76236160434777,비디오,스토리
2025-04-24,campaign_7,캠페인_7,Meta,25-34,남성,61411.25411449473,45917.55316127556,751111,10759,0.014324505049169853,369,0.03429770169682518,12376335.83118983,269.53387058148775,비디오,디스플레이
2025-04-25,campaign_7,캠페인_7,Meta,25-34,남성,79441.23978951131,69833.30978584888,738661,20771,0.028120275457299154,1627,0.07834490224593241,70585485.41825137,1010.7710150744554,비디오,검색
2025-04-26,campaign_7,캠페인_7,Meta,25-34,남성,14799.552006576432,14761.578183214953,229437,1697,0.007398449208800449,20,0.012114660193444024,275471.6443954914,18.66139520967506,캐러셀,스토리
2025-04-27,campaign_7,캠페인_7,Meta,25-34,남성,26484.82436478335,21987.537823939936,317296,7564,0.023838941798952115,458,0.06059208543506372,16537262.280155545,752.1197876985501,텍스트,검색
2025-04-28,campaign_7,캠페인_7,Meta,25-34,남성,86814.55586326454,70432.08804349153,766101,9575,0.012498765998909655,354,0.03700812647496616,10568528.86605418,150.0527552090768,이미지,스토리
2025-04-29,campaign_7,캠페인_7,Meta,25-34,남성,31262.150515948877,23986.274159358563,386976,8596,0.022213451818476834,98,0.011470361428766254,1661871.138241237,69.28425512024909,캐러셀,검색
2025-04-30,campaign_7,캠페인_7,Meta,25-34,남성,81531.74406475738,70199.60132191236,1171220,19520,0.01666672821262185,1128,0.05781767071304178,19439273.77551078,276.91430448968856,캐러셀,디스플레이
2025-05-01,campaign_7,캠페인_7,Meta,25-34,남성,36149.92353395208,27733.869696787904,343722,5015,0.014591168728910676,144,0.028743228572193615,6797126.816250734,245.0839673858411,텍스트,디스플레이
2025-05-02,campaign_7,캠페인_7,Meta,25-34,남성,84977.97046527718,65789.3855214489,957080,6029,0.006299649018731788,151,0.02511489446885688,3681716.7718723994,55.96216992590807,이미지,피드
2025-05-03,campaign_7,캠페인_7,Meta,25-34,남성,72943.4408489268,54314.496173828695,716070,8933,0.012476182370300662,619,0.06936535645549663,15181731.04160571,279.51526960717695,텍스트,검색
2025-05-04,campaign_7,캠페인_7,Meta,25-34,남성,16768.98566598047,16518.47804638299,237027,2763,0.011660622556272324,207,0.07505249261791011,5550703.016284431,336.0299296762304,캐러셀,디스플레이
2025-04-05,campaign_8,캠페인_8,Naver,18-24,여성,91152.61357836568,83369.20646591012,1103070,8560,0.007760339624277045,445,0.05204865870648566,9958733.663308,119.45338195560434,이미지,스토리
2025-04-06,campaign_8,캠페인_8,Naver,18-24,여성,29377.60980396461,21225.810688270438,213093,3198,0.015009178488438128,181,0.056737021770967,2354647.1166867204,110.93320068042999,비디오,디스플레이
2025-04-07,campaign_8,캠페인_8,Naver,18-24,여성,70377.8625878692,67017.39954169578,1302479,7527,0.0057793395676679245,220,0.029353272498129773,6355879.808756258,94.83924849697969,텍스트,피드
2025-04-08,campaign_8,캠페인_8,Naver,18-24,여성,52866.97933497514,42122.59225608492,692323,15314,0.02212006528364776,1445,0.09441930520586414,33653606.13462038,798.9443273106932,비디오,디스플레이
2025-04-09,campaign_8,캠페인_8,Naver,18-24,여성,52953.77132894214,51977.33528650442,876399,22433,0.025597430875594903,1350,0.060180572063819576,28060283.725114632,539.8561424983304,캐러셀,피드
2025-04-10,campaign_8,캠페인_8,Naver,18-24,여성,88426.70903783012,67491.78678235956,1294927,32333,0.024969410543407757,775,0.023974125072803748,15025098.632077526,222.62114174764537,이미지,검색
2025-04-11,campaign_8,캠페인_8,Naver,18-24,여성,96638.68643467336,90715.43735233041,1633491,45680,0.027965033586380462,545,0.011931713854045397,19198768.884373862,211.63728517129462,텍스트,스토리
2025-04-12,campaign_8,캠페인_8,Naver,18-24,여성,46516.27541442034,44867.7196697704,494104,5690,0.011516745073138818,102,0.018100389812739346,4082111.572441267,90.98103497315883,텍스트,검색
2025-04-13,campaign_8,캠페인_8,Naver,18-24,여성,83846.06376019005,73019.25718565093,1307611,35051,0.026805554694517862,1824,0.0520394214139385,76799707.3028334,1051.7733302541094,이미지,검색
2025-04-14,campaign_8,캠페인_8,Naver,18-24,여성,66586.79307815348,59766.86573601197,799788,8940,0.01117808195802089,425,0.04761233942819466,20388625.518150587,341.1359332143397,비디오,디스플레이
2025-04-15,campaign_8,캠페인_8,Naver,18-24,여성,34115.932711458685,28868.27788520775,290559,5249,0.018065889557936733,86,0.01644903811889671,2600624.900809954,90.08590367430705,비디오,검색
2025-04-16,campaign_8,캠페인_8,Naver,18-24,여성,20817.917726656,17688.904164791173,231764,3932,0.01696668901702881,62,0.015804404041247673,715546.184333686,40.45169659282472,캐러셀,스토리
2025-04-17,campaign_8,캠페인_8,Naver,18-24,여성,71671.24224318855,55491.76982530697,729299,20146,0.027625118914843996,925,0.04591909286171688,21254049.49052284,383.0126441710632,비디오,검색
2025-04-18,campaign_8,캠페인_8,Naver,18-24,여성,47450.22861050081,40497.92986079678,660915,17832,0.026982278507251024,1376,0.07721406189792074,20494535.950894363,506.0637919355402,이미지,디스플레이
2025-04-19,campaign_8,캠페인_8,Naver,18-24,여성,50611.006191772096,48868.46490473821,937319,9064,0.009671159943872602,311,0.03440112650968054,1812942.4024784174,37.09841113307894,텍스트,검색
2025-04-20,campaign_8,캠페인_8,Naver,18-24,여성,26581.492863334766,18713.42444017191,352586,2499,0.007088611379990479,89,0.035722549105694265,4251074.521387732,227.16710856309092,캐러셀,검색
2025-04-21,campaign_8,캠페인_8,Naver,18-24,여성,63215.379414507006,56263.15153709473,1072034,13138,0.012255909275910344,684,0.0520798694773416,13211591.449824251,234.81783527738838,이미지,검색
2025-04-22,campaign_8,캠페인_8,Naver,18-24,여성,14160.30455342962,11475.475078417472,227521,6001,0.026376223415556344,426,0.07113946500512776,14492832.722540323,1262.939671212197,비디오,디스플레이
2025-04-23,campaign_8,캠페인_8,Naver,18-24,여성,43253.32192540908,32225.25926870103,330321,7548,0.022850522789200595,613,0.08121547322171013,18925817.33061131,587.2975969814189,비디오,피드
2025-04-24,campaign_8,캠페인_8,Naver,18-24,여성,34229.70053187098,28185.681534452833,435306,8489,0.01950128604156604,839,0.09895134647065675,17115157.02002159,607.228780297572,이미지,디스플레이
2025-04-25,campaign_8,캠페인_8,Naver,18-24,여성,11605.58101271831,8934.629015134116,147409,3526,0.023923126355033682,295,0.08384199443012373,3523906.520385677,394.40994297766935,텍스트,디스플레이
2025-04-26,campaign_8,캠페인_8,Naver,18-24,여성,32649.4083021854,26245.167718902136,456255,9185,0.020132326924391035,611,0.06657501984742471,16846206.898168597,641.8784241959987,캐러셀,피드
2025-04-27,campaign_8,캠페인_8,Naver,18-24,여성,25846.613009384964,22614.60506699551,294301,2878,0.009779952389077168,248,0.08649241632705074,7400593.992469187,327.24842952353185,캐러셀,디스플레이
2025-04-28,campaign_8,캠페인_8,Naver,18-24,여성,45226.205208034204,37023.16810478171,631281,4225,0.006693891018541502,325,0.07696202120114637,10301542.557727791,278.2458413221882,이미지,디스플레이
2025-04-29,campaign_8,캠페인_8,Naver,18-24,여성,29323.128256681244,21841.244023282215,417518,6427,0.015393750239424728,640,0.0996579162502951,31111236.869228147,1424.4260462482976,텍스트,피드
2025-04-30,campaign_8,캠페인_8,Naver,18-24,여성,71151.91113414618,65280.80709298962,759915,14191,0.018674654037483102,616,0.04343186534229714,16722230.512784718,256.1584523451838,이미지,검색
2025-05-01,campaign_8,캠페인_8,Naver,18-24,여성,85501.5971138792,69501.85964131787,1091585,26838,0.024586817459508574,1263,0.047095373659650386,29819529.769392326,429.0465021120821,이미지,검색
2025-05-02,campaign_8,캠페인_8,Naver,18-24,여성,23290.97708751668,19006.604396174887,272667,7422,0.02722199136919862,480,0.0647642149852898,8685853.06978343,456.9913114796809,이미지,스토리
2025-05-03,campaign_8,캠페인_8,Naver,18-24,여성,15640.839555108962,14436.642612110569,160407,4335,0.02702802464967314,320,0.07402707993657356,10882428.190623704,753.8060256125399,이미지,스토리
2025-05-04,campaign_8,캠페인_8,Naver,18-24,여성,47401.76623112509,35711.12423267069,403247,5013,0.012433370800858514,151,0.03022733876633689,5914740.378616837,165.62739218402078,이미지,피드
2025-04-05,campaign_9,캠페인_9,Meta,35-44,여성,98566.39360860329,76738.83689277335,1116476,12064,0.010806161795729942,1164,0.09654135429835241,44174145.439093396,575.6426240968133,캐러셀,디스플레이
2025-04-06,campaign_9,캠페인_9,Meta,35-44,여성,53838.31892032394,53018.20992892408,1035722,16493,0.01592494120676511,835,0.05063039548043023,16247548.11850366,306.45221972384644,비디오,디스플레이
2025-04-07,campaign_9,캠페인_9,Meta,35-44,여성,59643.84112915294,58673.0190587284,753557,11007,0.014607537864674638,269,0.024503667444753355,7883069.753562446,134.35595917898712,캐러셀,스토리
2025-04-08,campaign_9,캠페인_9,Meta,35-44,여성,98202.95842593221,95243.82208833654,1693122,34667,0.020475249186016085,2148,0.0619784234427457,59848940.6722104,628.3760915926057,텍스트,검색
2025-04-09,campaign_9,캠페인_9,Meta,35-44,여성,78211.9427290177,55310.030749694655,627755,7996,0.012738956279581552,504,0.06309710561220935,16949106.112713795,306.4381972488302,이미지,디스플레이
2025-04-10,campaign_9,캠페인_9,Meta,35-44,여성,71114.99794313646,63808.40898304841,874410,10304,0.011784849204881279,796,0.07727017332159357,33244240.049443383,521.0009241615032,캐러셀,디스플레이
2025-04-11,campaign_9,캠페인_9,Meta,35-44,여성,78273.09347372588,63216.814644229715,700991,8470,0.012083963468118148,681,0.08051794031535141,17450679.14662558,276.04489794106445,텍스트,피드
2025-04-12,campaign_9,캠페인_9,Meta,35-44,여성,95150.46149407075,70060.42339776253,1364916,17624,0.012912842444487548,674,0.038258618624538804,19814855.450912993,282.82523127808855,캐러셀,검색
2025-04-13,campaign_9,캠페인_9,Meta,35-44,여성,69287.19007102668,61633.72201420938,1078656,30078,0.027885588535321085,2165,0.07200564112608991,49230022.865204714,798.7514181579843,비디오,피드
2025-04-14,campaign_9,캠페인_9,Meta,35-44,여성,64755.062884132996,47297.72069785707,761176,16733,0.021984149811144337,1379,0.08244376268519699,43830294.14293141,926.689351965268,비디오,피드
2025-04-15,campaign_9,캠페인_9,Meta,35-44,여성,78848.47084241382,68227.5558318229,851340,6464,0.007593206006004834,484,0.07488750791347801,6895608.542624632,101.06779377561055,캐러셀,피드
2025-04-16,campaign_9,캠페인_9,Meta,35-44,여성,48647.670179355395,38282.18981948775,706439,18326,0.02594274807146619,858,0.04683896654506067,28639635.75577546,748.1190572122471,비디오,피드
2025-04-17,campaign_9,캠페인_9,Meta,35-44,여성,15010.233753257067,12177.451992689952,155651,3182,0.020446112374776122,137,0.04319469886743939,4386610.342397237,360.2239897993843,캐러셀,스토리
2025-04-18,campaign_9,캠페인_9,Meta,35-44,여성,30018.700103007865,26323.86537360313,425961,2788,0.0065455820134159,232,0.08356536537388698,5879619.514636665,223.35699682359683,이미지,피드
2025-04-19,campaign_9,캠페인_9,Meta,35-44,여성,92648.93837952561,80365.16494427319,1288078,17473,0.013565853152226578,1377,0.0788635691435244,36955525.383753575,459.84507602739666,텍스트,피드
2025-04-20,campaign_9,캠페인_9,Meta,35-44,여성,53489.302402175694,51039.47763456271,798352,4766,0.005969890846079527,96,0.020191204012208697,3214520.433095099,62.981060584332916,이미지,스토리
2025-04-21,campaign_9,캠페인_9,Meta,35-44,여성,78006.44132494491,73054.45965521809,1217708,8256,0.006780211804471618,751,0.09104206970305533,26869333.56204571,367.79867634167766,비디오,피드
2025-04-22,campaign_9,캠페인_9,Meta,35-44,여성,92296.37828265443,76097.44316974723,947978,12955,0.01366612245343573,630,0.04868279216587444,10356682.333940756,136.09763879764736,이미지,스토리
2025-04-23,campaign_9,캠페인_9,Meta,35-44,여성,46242.024715277934,32682.34717536195,604045,14350,0.023757292083185996,920,0.06416276540223,20032235.61612587,612.9374829977774,캐러셀,디스플레이
2025-04-24,campaign_9,캠페인_9,Meta,35-44,여성,82175.29968734561,64673.880852366085,723164,3846,0.005318506224238138,281,0.07331480035444556,1851463.997926478,28.627692872689927,텍스트,스토리
2025-04-25,campaign_9,캠페인_9,Meta,35-44,여성,25963.55026730895,24343.49393104727,420702,9563,0.022733359642707552,758,0.07927168877184572,21452728.28657085,881.250996563415,텍스트,검색
2025-04-26,campaign_9,캠페인_9,Meta,35-44,여성,28449.238023903847,27182.871598079535,445154,8964,0.02013709468054907,820,0.09155474443764158,21281319.092051737,782.8944420116106,비디오,검색
2025-04-27,campaign_9,캠페인_9,Meta,35-44,여성,91006.16712761343,88020.405151997,1690625,17130,0.010132754633436835,299,0.017496279329825018,4471047.3375421595,50.795577796096076,텍스트,피드
2025-04-28,campaign_9,캠페인_9,Meta,35-44,여성,33257.3150055669,30270.5114571323,536276,11547,0.021532773517692803,722,0.06256791619099172,12741122.623851273,420.9087329725057,텍스트,피드
2025-04-29,campaign_9,캠페인_9,Meta,35-44,여성,68161.526809501,52011.27706499156,612052,5660,0.009248851798763436,199,0.03529155244567735,9241270.826571928,177.67821418851807,이미지,검색
2025-04-30,campaign_9,캠페인_9,Meta,35-44,여성,41638.876594745176,32779.523758678886,485607,13451,0.027700207829993773,414,0.030794991796927143,17300983.114657737,527.7984891429984,비디오,피드
2025-05-01,campaign_9,캠페인_9,Meta,35-44,여성,78501.51097259736,76230.70658644631,1199198,24416,0.02036107924579652,337,0.013841175184572702,11164537.814045686,146.4572258868544,이미지,피드
2025-05-02,campaign_9,캠페인_9,Meta,35-44,여성,40040.30638413213,34055.91219909712,385880,10315,0.026732227074493832,899,0.08716579247025419,30895365.731537316,907.1953659886523,캐러셀,디스플레이
2025-05-03,campaign_9,캠페인_9,Meta,35-44,여성,97072.1638760151,82391.53238998812,951407,14810,0.015566601113179333,852,0.05759247679411976,29830770.593982432,362.0611211936549,비디오,스토리
2025-05-04,campaign_9,캠페인_9,Meta,35-44,여성,46257.632482829904,34992.57857806481,506785,6391,0.012612465794843888,378,0.059192318939160396,17332055.591078326,495.30661344125616,비디오,디스플레이
2025-04-05,campaign_10,캠페인_10,Naver,35-44,모두,53502.0533098176,50903.14479196853,990159,6110,0.006171331792636518,455,0.07461330045061451,3386758.7042746325,66.53338842061078,텍스트,스토리
2025-04-06,campaign_10,캠페인_10,Naver,35-44,모두,63273.332605086616,57250.14847167861,942203,25418,0.026978107118345356,1194,0.046976502440961194,14096500.110025447,246.2264375960339,비디오,검색
2025-04-07,campaign_10,캠페인_10,Naver,35-44,모두,43606.72338078024,38146.288466229154,508473,13782,0.027105352943975487,1273,0.09242110364114793,49411615.45487753,1295.319084545317,캐러셀,디스플레이
2025-04-08,campaign_10,캠페인_10,Naver,35-44,모두,53925.685194058264,53650.54324708937,878500,15661,0.017827517931397457,1114,0.07115848554691732,31103740.74634506,579.7469860294935,비디오,스토리
2025-04-09,campaign_10,캠페인_10,Naver,35-44,모두,97607.69045612184,81597.55441826348,1400619,21967,0.01568396410451056,315,0.014363889903375025,8356421.686485658,102.41019778180132,캐러셀,디스플레이
2025-04-10,campaign_10,캠페인_10,Naver,35-44,모두,11680.245125605968,8598.053342265308,120350,3296,0.027387666547993118,89,0.02725017848871724,3372190.6450377298,392.20396882874735,텍스트,디스플레이
2025-04-11,campaign_10,캠페인_10,Naver,35-44,모두,39950.79631731509,39664.277012016464,625441,8178,0.013076713683748811,461,0.05646706168034749,15991455.633804211,403.17022869116033,비디오,검색
2025-04-12,campaign_10,캠페인_10,Naver,35-44,모두,97703.59329788148,81442.16821562732,1009729,10372,0.010272418743406772,711,0.06860083940354193,30935124.18624365,379.8416086411087,텍스트,피드
2025-04-13,campaign_10,캠페인_10,Naver,35-44,모두,92913.43561661436,81822.27633633914,1406847,31472,0.02237113414574548,2598,0.08257011329551942,108450111.7617474,1325.4350357591095,텍스트,스토리
2025-04-14,campaign_10,캠페인_10,Naver,35-44,모두,59146.496607940746,53235.96434860882,629872,13910,0.0220850132635747,416,0.029928904643941545,15562115.070839241,292.3233430868791,비디오,디스플레이
2025-04-15,campaign_10,캠페인_10,Naver,35-44,모두,68656.67666104028,49568.508785904414,724987,4299,0.005930044830499815,350,0.08143733331028803,6684301.910432981,134.84976801105157,캐러셀,스토리
